dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180723-091419_371_live,4,2,persuader,"The organization helps children around the world with life, protecting them, coming to their aid when a crisis arises, helping them when necessary.",credibility-appeal,
20180723-091419_371_live,5,2,persuadee,That sounds like an awesome organization!,,positive-reaction-to-donation
20180723-091419_371_live,6,2,persuadee,Do you know how someone can get involved?,,ask-org-info
20180723-091419_371_live,7,3,persuader,They have a website.,credibility-appeal,
20180723-091419_371_live,8,3,persuader,You can also make a .50 cent donation through me from your compensation of this hit.,donation-information,
20180723-091419_371_live,9,3,persuader,The donation will go towards food and/or aiding them with their health.,credibility-appeal,
20180723-091419_371_live,10,3,persuadee,That's simple enough.,,acknowledgement
20180723-091419_371_live,11,3,persuadee,I like the sound of that!,,other
20180723-091419_371_live,12,3,persuadee,Have you ever personally worked with them?,,task-related-inquiry
20180723-091419_371_live,13,4,persuader,"I have made donations in the past, yes.",positive-to-inquiry,
20180723-091419_371_live,14,4,persuader,It made me feel good to know that I could provide some type of help especially because I have children of my own.,personal-story,
20180723-091419_371_live,15,4,persuader,The research team will collect all donations and send it to Save the Children.,donation-information,
20180723-091419_371_live,16,4,persuadee,Gotcha!,,acknowledgement
20180723-091419_371_live,17,4,persuadee,"I also have a child, so I understand where you're coming from.",,positive-reaction-to-donation
20180723-091419_371_live,18,4,persuadee,I have a soft spot for children in general.,,positive-reaction-to-donation
20180723-091419_371_live,19,5,persuader,Same!,comment-partner,
20180723-091419_371_live,20,5,persuader,Especially less fortunate children.,comment-partner,
20180723-091419_371_live,21,5,persuadee,Absolutely!,,acknowledgement
20180723-091419_371_live,22,5,persuadee,I always think about how I would want to know my child is cared for if I'm not around.,,positive-reaction-to-donation
20180723-091419_371_live,23,5,persuadee,It's definitely a motivator!,,positive-reaction-to-donation
20180723-091419_371_live,24,6,persuader,I agree.,acknowledgement,
20180723-091419_371_live,25,6,persuader,This is one of my favorite organizations to donate to and they're well known and have done so much for children all over.,self-modeling,
20180723-091419_371_live,26,6,persuadee,That's good to know that they're reputable.,,positive-reaction-to-donation
20180723-091419_371_live,27,6,persuadee,"Sometimes I'm cautious of donating, just because I want to know that they're making the difference that they saw they are.",,positive-reaction-to-donation
20180723-091419_371_live,28,7,persuader,At least here we know the researchers are making the donations through this hit.,donation-information,
20180723-091419_371_live,29,7,persuadee,It is nice to know that!,,positive-reaction-to-donation
20180723-091419_371_live,30,8,persuader,So you'd like to donate?!,proposition-of-donation,
20180723-091419_371_live,31,8,persuadee,"Yes, I would :)",,agree-donation
20180723-091419_371_live,32,9,persuader,Awesome!,thank,
20180723-091419_371_live,33,9,persuader,Thank you so much :),thank,
20180723-091419_371_live,34,9,persuadee,"Oh yeah, absolutely!!",,you-are-welcome
20180808-032041_562_live,0,0,persuader,Have you ever heard of the 'Save The Children' charity?,source-related-inquiry,
20180808-032041_562_live,1,0,persuadee,I have!,,positive-to-inquiry
20180808-032041_562_live,2,0,persuadee,I think it's a great chairty.,,positive-reaction-to-donation
20180808-032041_562_live,3,1,persuader,I think the work they do is great.,logical-appeal,
20180808-032041_562_live,4,1,persuader,Helping kids in impoverished nation is a really noble thing to do.,logical-appeal,
20180808-032041_562_live,5,1,persuadee,"I agree, how frequently do you donate?",,task-related-inquiry
20180808-032041_562_live,6,2,persuader,"I generally do my charitable donations around Christmas, when I had an influx of extra cash.",positive-to-inquiry,
20180808-032041_562_live,7,2,persuader,You?,task-related-inquiry,
20180808-032041_562_live,8,2,persuadee,"Similiar, I only donate when I have the money to spare.",,positive-to-inquiry
20180808-032041_562_live,9,3,persuader,You can help now!,proposition-of-donation,
20180808-032041_562_live,10,3,persuader,You can donate any amount from your task payment to Save the Children now if you'd like.,donation-information,
20180808-032041_562_live,11,3,persuadee,"I'm not sure if I want to, but I can give a little.",,agree-donation
20180808-032041_562_live,12,4,persuader,How much would you like to give?,ask-donation-amount,
20180808-032041_562_live,13,4,persuader,The research team will collect all donations and send them to Save the Children.,donation-information,
20180808-032041_562_live,14,4,persuadee,I'll give 5 cents.,,provide-donation-amount
20180808-032041_562_live,15,5,persuader,I'll do the same.,self-modeling,
20180808-032041_562_live,16,5,persuadee,"Great, I'm glad we're helping a little.",,positive-reaction-to-donation
20180808-032041_562_live,17,6,persuader,I imagine a lot of people end up doing these hits.,other,
20180808-032041_562_live,18,6,persuader,"It probably adds up, assuming everyone pitches in a little.",other,
20180808-032041_562_live,19,6,persuadee,"Agreed, which is probably what they want.",,other
20180808-032041_562_live,20,7,persuader,I'd assume so.,other,
20180808-032041_562_live,21,7,persuader,"I've done hits kind of like this, where the end goal seemed to be to gauge peoples charitable giving with their task payments.",other,
20180808-032041_562_live,22,7,persuadee,"oh yeah, absolutely!!",,other
20180808-032041_562_live,23,8,persuader,I'm a sucker for helping people when I can.,other,
20180808-032041_562_live,24,8,persuadee,"At least you're doing some good, though.",,other
20180808-032041_562_live,25,9,persuader,You too!,other,
20180808-032041_562_live,26,9,persuader,Thanks for the 5 cents.,thank,
20180808-032041_562_live,27,9,persuader,It was nice talking to you.,closing,
20180808-032041_562_live,28,9,persuadee,Nice talking to you as well.,,closing
20180808-032354_369_live,0,0,persuader,Just found out there are tons of sick kids right now over seas that need help,emotion-appeal,
20180808-032354_369_live,1,0,persuadee,wow that sounds like a problem,,acknowledgement
20180808-032354_369_live,2,1,persuader,It is a huge problem to them but you and I do not have that problem huh?,other,
20180808-032354_369_live,3,1,persuadee,actually i have a kid that is sick and overseas right now,,positive-reaction-to-donation
20180808-032354_369_live,4,2,persuader,What are you doing to help?,personal-related-inquiry,
20180808-032354_369_live,5,2,persuadee,donating money to them,,positive-reaction-to-donation
20180808-032354_369_live,6,3,persuader,You know there is an organization I donate money also too.,source-related-inquiry,
20180808-032354_369_live,7,3,persuadee,tell me more?,,ask-org-info
20180808-032354_369_live,8,4,persuader,It is called 'Save the Children'.,credibility-appeal,
20180808-032354_369_live,9,4,persuader,"It is an international organization that promotes children's rights, provides relief and helps support children in developing countries.",credibility-appeal,
20180808-032354_369_live,10,4,persuadee,do they help kids in africa,,ask-org-info
20180808-032354_369_live,11,5,persuader,all developing countries in the world,credibility-appeal,
20180808-032354_369_live,12,5,persuadee,"i notice they didnt send money to my child though, he is sick and overseas?",,task-related-inquiry
20180808-032354_369_live,13,6,persuader,I am sure it will get to your child.,positive-to-inquiry,
20180808-032354_369_live,14,6,persuadee,well maybe you could donate to my child.,,other
20180808-032354_369_live,15,6,persuadee,since you are so into helping out kids,,other
20180808-032354_369_live,16,7,persuader,"It would be best to donate to a specialized organization to allocate the funds in a proper, efficient way so all children can get the maximum benefit from the money.",credibility-appeal,
20180808-032354_369_live,17,7,persuadee,how do we do that,,ask-donation-procedure
20180808-032354_369_live,18,8,persuader,The research team here will collect all donations and send it to the Save the Children.,donation-information,
20180808-032354_369_live,19,8,persuader,This lump sum will be used to buy mass quantities of supplies at inexpensive prices.,donation-information,
20180808-032354_369_live,20,8,persuadee,how much will you donate,,ask-persuader-donation-intention
20180808-032354_369_live,21,9,persuader,All of it,self-modeling,
20180808-032354_369_live,22,9,persuadee,how much should i give?,,ask-donation-procedure
20180808-032354_369_live,23,10,persuader,I would give all you have.,donation-information,
20180808-032354_369_live,24,10,persuader,"It would be easy for you to get it back but for the children, this would be huge",logical-appeal,
20180825-053544_897_live,0,0,persuader,Hi!,greeting,
20180825-053544_897_live,1,0,persuader,Good morning!,greeting,
20180825-053544_897_live,2,0,persuadee,Good morning!,,greeting
20180825-053544_897_live,3,0,persuadee,How are you doing today?,,greeting
20180825-053544_897_live,4,1,persuader,I am good!,greeting,
20180825-053544_897_live,5,1,persuader,I am trying to get my friends and others to donate their payment from this task to Save the Children.,task-related-inquiry,
20180825-053544_897_live,6,1,persuader,Save the Children is reputable and every dollar they raise goes to feed families.,credibility-appeal,
20180825-053544_897_live,7,1,persuadee,What else can you tell me about the charity?,,ask-org-info
20180825-053544_897_live,8,1,persuadee,Which countries do they work in?,,ask-org-info
20180825-053544_897_live,9,2,persuader,"Save the Children works for 18 countries in Africa, 5 countries in the Middle East and India and Pakistan.",credibility-appeal,
20180825-053544_897_live,10,2,persuadee,How much of a donation would one have to make to feed a family for a week?,,task-related-inquiry
20180825-053544_897_live,11,3,persuader,5.00 a week would feed one family for a week.,positive-to-inquiry,
20180825-053544_897_live,12,3,persuader,Do you spend 5.00 a week on a coffee?,personal-related-inquiry,
20180825-053544_897_live,13,3,persuadee,That's crazy!,,positive-to-inquiry
20180825-053544_897_live,14,3,persuadee,I spend more than that on coffee every week!,,positive-to-inquiry
20180825-053544_897_live,15,4,persuader,Then would you be willing to donate all of the money you make on this hit to the organization?,proposition-of-donation,
20180825-053544_897_live,16,4,persuader,You could always donate more.,proposition-of-donation,
20180825-053544_897_live,17,4,persuader,It is our moral responsibility to help feed the hungry.,emotion-appeal,
20180825-053544_897_live,18,4,persuadee,I would do that,,agree-donation
20180825-053544_897_live,19,5,persuader,That's awesome!,thank,
20180825-053544_897_live,20,5,persuader,"We are so lucky to live in a country where there is help available to us such as Medicaid, food banks and other organizations to help us.",emotion-appeal,
20180825-053544_897_live,21,5,persuader,"It is so unfair that any person in any country can go hungry,",emotion-appeal,
20180825-053544_897_live,22,5,persuadee,We really are.,,positive-reaction-to-donation
20180825-053544_897_live,23,5,persuadee,We have SO many places to go to for help,,positive-reaction-to-donation
20180825-053544_897_live,24,6,persuader,"Yes, we do.",acknowledgement,
20180825-053544_897_live,25,6,persuader,I hope that each of us can make a conscious decision to start donating some of our paychecks each week to help children and families around the world.,emotion-appeal,
20180825-053544_897_live,26,6,persuadee,I'm going to tell more people about the charity,,positive-reaction-to-donation
20180825-053544_897_live,27,7,persuader,That is great!!,thank,
20180825-053544_897_live,28,7,persuader,That is what we need!,thank,
20180825-053544_897_live,29,7,persuader,Do you live in the United States?,other,
20180825-053544_897_live,30,7,persuadee,"Yes, I do",,other
20180825-053544_897_live,31,8,persuader,Me too!,other,
20180825-053544_897_live,32,8,persuader,I am going to Kenya in December and I may try to see if there is anywhere there that I can donate some money.,other,
20180825-053544_897_live,33,8,persuader,"Wait, I should just go through Save the Children since I know they are reputable.",other,
20180825-053544_897_live,34,8,persuadee,I always prefer going through organizations I have researched to make sure they're reputable as well,,other
20180825-053544_897_live,35,9,persuader,Exactly!,other,
20180825-053544_897_live,36,9,persuader,"Well, it was nice to meet you and thank you for agreeing to donate today!",closing,
20180825-053544_897_live,37,9,persuadee,"Thank you, have a great day!",,closing
20180825-071459_643_live,0,0,persuader,Do you feel it is improtant to help the children of the world to get them a good meal atleast 2 times a day,personal-related-inquiry,
20180825-071459_643_live,1,0,persuadee,Yes.,,positive-to-inquiry
20180825-071459_643_live,2,0,persuadee,Nutrition is important,,positive-to-inquiry
20180825-071459_643_live,3,1,persuader,so will you donate to keep the children nourished and kept safe,personal-related-inquiry,
20180825-071459_643_live,4,1,persuadee,I typically donate to local charities by giving food or cash.,,positive-to-inquiry
20180825-071459_643_live,5,1,persuadee,I sometimes question charities that I don't really know,,positive-to-inquiry
20180825-071459_643_live,6,2,persuader,well with this charity we all know it is to help to save the children and I agree you should question other donations because together we can help keep the children nourished,credibility-appeal,
20180825-071459_643_live,7,2,persuadee,I just worry money I donate doesn't get to the children.,,ask-org-info
20180825-071459_643_live,8,3,persuader,I agree because as you have seen the commercials of the individual holding a little child asking for donations and all he is doing is getting to play with peoples emotions well with our organization we cut the cost of an actor and use that money to help the children,credibility-appeal,
20180825-071459_643_live,9,3,persuadee,That's fantastic.,,acknowledgement
20180825-071459_643_live,10,3,persuadee,And how do you make sure some local warlord doesn't get in the way of the charity?,,ask-org-info
20180825-071459_643_live,11,4,persuader,well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children,credibility-appeal,
20180825-071459_643_live,12,4,persuadee,Warlords in the USA get elected to political office unfortunately.,,other
20180825-071459_643_live,13,5,persuader,yes we know this and they run the country but that is the virtues of a free nation,other,
20180825-071459_643_live,14,5,persuadee,"As long as my donation gets to the children, I will donate to the charity",,positive-reaction-to-donation
20180825-071459_643_live,15,6,persuader,Thank you for your donation as i guarantee you donation goes towards to the children,thank,
20180825-071459_643_live,16,6,persuader,How much would like to donate,ask-donation-amount,
20180825-071459_643_live,17,6,persuadee,Half of whatever I am going to get paid for this task,,provide-donation-amount
20180825-071459_643_live,18,7,persuader,Ok thank you,thank,
20180825-071459_643_live,19,7,persuadee,Very welcome.,,you-are-welcome
20180825-071459_643_live,20,7,persuadee,Your work is appreciated,,you-are-welcome
20180825-071459_643_live,21,8,persuader,myself and Save the Children thank you for your time,thank,
20180825-071459_643_live,22,8,persuadee,Have a great day,,closing
20180825-071459_643_live,23,9,persuader,so now what,other,
20180825-071459_643_live,24,9,persuadee,"This should be the tenth response, I suspect we will be able to submit",,other
20180825-075647_663_live,0,0,persuader,Hello there!,greeting,
20180825-075647_663_live,1,0,persuadee,can you donate,,ask-persuader-donation-intention
20180825-075647_663_live,2,1,persuader,I can and am planning on donating.,self-modeling,
20180825-075647_663_live,3,1,persuader,It seems like a great cause.,logical-appeal,
20180825-075647_663_live,4,1,persuader,Do you plan on donating too?,proposition-of-donation,
20180825-075647_663_live,5,1,persuadee,i might donate as well,,positive-reaction-to-donation
20180825-075647_663_live,6,2,persuader,I think it would be great if we both did,self-modeling,
20180825-075647_663_live,7,2,persuadee,it would be great,,acknowledgement
20180825-075647_663_live,8,3,persuader,I know if my child was in need I would hope people like us would make a donation - no matter how small.,personal-story,
20180825-075647_663_live,9,3,persuadee,this is really true,,acknowledgement
20180825-075647_663_live,10,4,persuader,What motivates you to donate?,personal-related-inquiry,
20180825-075647_663_live,11,4,persuadee,the children do,,positive-to-inquiry
20180825-075647_663_live,12,5,persuader,Yes it is truly up to us to help the millions of children in Syria who have grown up only knowing violence,emotion-appeal,
20180825-075647_663_live,13,5,persuadee,i know its terrible right,,positive-reaction-to-donation
20180825-075647_663_live,14,6,persuader,Yes.,acknowledgement,
20180825-075647_663_live,15,6,persuader,How much do you spend on small unnecessary items like coffee or snacks each day?,personal-related-inquiry,
20180825-075647_663_live,16,6,persuadee,maybe like 15,,positive-to-inquiry
20180825-075647_663_live,17,7,persuader,Wow.,acknowledgement,
20180825-075647_663_live,18,7,persuader,Imagine how helpful even a small fraction of that money would be to these kids,foot-in-the-door,
20180825-075647_663_live,19,7,persuadee,yep it will be great for those kids to help them with things they need,,positive-reaction-to-donation
20180825-075647_663_live,20,8,persuader,So how much do you think you'd like to donate?,ask-donation-amount,
20180825-075647_663_live,21,8,persuader,The money will come right from your task payment.,donation-information,
20180825-075647_663_live,22,8,persuadee,maybe 5 dollars,,provide-donation-amount
20180825-075647_663_live,23,9,persuader,Wow that is very generous of you,thank,
20180825-075647_663_live,24,9,persuadee,yeah i know,,other
20180825-075647_663_live,25,10,persuader,So you can confirm you'd like to donate $5?,confirm-donation,
20180825-075647_663_live,26,10,persuadee,yes i do,,confirm-donation
20180825-125810_869_live,0,0,persuader,Hey!,greeting,
20180825-125810_869_live,1,0,persuader,I Was wondering if you would be interested in donating To a charity called Save the children?,proposition-of-donation,
20180825-125810_869_live,2,0,persuadee,Could you please tell me more about this charity?,,ask-org-info
20180825-125810_869_live,3,1,persuader,"Save the Children is an international Non- governmental orginaztion that promotes children's rights, provides relied and helps support children in developing country.",credibility-appeal,
20180825-125810_869_live,4,1,persuadee,What exactly does the money do for them?,,ask-org-info
20180825-125810_869_live,5,2,persuader,"The Money you donate will help provide children help during times of natural  disasters, as well as help to further their education.",credibility-appeal,
20180825-125810_869_live,6,2,persuader,Save the children also provides options for mental health help.,credibility-appeal,
20180825-125810_869_live,7,2,persuadee,Do you donate to a specific child?,,ask-org-info
20180825-125810_869_live,8,3,persuader,"We do Offer programs where you You can choose to sponsor a child in the US, or sponsor a child from around the world!",credibility-appeal,
20180825-125810_869_live,9,3,persuadee,Oh that's great!,,acknowledgement
20180825-125810_869_live,10,3,persuadee,That was going to be my next question about if this charity helps kids in the US.,,ask-org-info
20180825-125810_869_live,11,3,persuadee,Is there a minimum amount you need to donate?,,ask-donation-procedure
20180825-125810_869_live,12,4,persuader,There is not a minimum amount!,donation-information,
20180825-125810_869_live,13,4,persuader,you can donate what ever you would like!,donation-information,
20180825-125810_869_live,14,4,persuader,Remember every penny Donated is another step towards bettering a child's future,foot-in-the-door,
20180825-125810_869_live,15,4,persuadee,When was this charity started?,,ask-org-info
20180825-125810_869_live,16,5,persuader,Save the children has been round for almost 100 years!,credibility-appeal,
20180825-125810_869_live,17,5,persuader,"save the children was founded on april 15,1919",credibility-appeal,
20180825-125810_869_live,18,5,persuadee,Perfect thank you for the information.Is there a website where I can check it out and donate?,,ask-donation-procedure
20180825-125810_869_live,19,6,persuader,The research team will collect all donations and then it to Save the children today!,donation-information,
20180825-125810_869_live,20,6,persuadee,Ok I will be willing to donate $100.,,provide-donation-amount
20180825-125810_869_live,21,6,persuadee,Do I get a receipt?,,other
20180825-125810_869_live,22,7,persuader,The research team should send you an email after your donation is sent!,donation-information,
20180825-125810_869_live,23,7,persuadee,So do I provide my email to you?,,other
20180825-125810_869_live,24,7,persuadee,How does this work?,,ask-donation-procedure
20180825-125810_869_live,25,8,persuader,Your Donation will be directly Deducted from your task payment.,donation-information,
20180825-125810_869_live,26,8,persuader,"You should be able to choose any amount on your side, and when the task is over you should recive and email from the research team!",donation-information,
20180825-125810_869_live,27,8,persuadee,Do you know if this is tax deductible?,,other
20180825-125810_869_live,28,9,persuader,I'm not completely sure about that.,other,
20180825-125810_869_live,29,9,persuadee,OK no problem I will find out.,,other
20180825-125810_869_live,30,9,persuadee,Thank for answering my questions.,,thank
20180825-125810_869_live,31,9,persuadee,I will be sure to donate.,,agree-donation
20180825-210735_192_live,0,0,persuader,"Hello, would you like to donate to our charity called Save the Children?",proposition-of-donation,
20180825-210735_192_live,1,0,persuader,Millions of syrian children have grown up facing daily threats of violence this will be a step towards saving children world wide!,emotion-appeal,
20180825-210735_192_live,2,0,persuadee,"Yes, I am interested in donating.",,positive-reaction-to-donation
20180825-210735_192_live,3,0,persuadee,What specific causes the charity donate to?,,ask-org-info
20180825-210735_192_live,4,1,persuader,"They donate to ensuring children's rights to health, education, safety, etc.",credibility-appeal,
20180825-210735_192_live,5,1,persuader,Convince your partner their donation will make a tangible impact for the world,other,
20180825-210735_192_live,6,1,persuadee,Are there different tiers for donations available?,,ask-org-info
20180825-210735_192_live,7,2,persuader,You could find that out here at this website.,credibility-appeal,
20180825-210735_192_live,8,2,persuader,URL do you have an idea of how much you would like to donate?,ask-donation-amount,
20180825-210735_192_live,9,2,persuadee,Can I donate $30 a month?,,provide-donation-amount
20180825-210735_192_live,10,3,persuader,Sure thing!,other,
20180825-210735_192_live,11,3,persuader,You would like to donate a dollar a day?,ask-donation-amount,
20180825-210735_192_live,12,3,persuadee,"Yes, I am okay with that.",,other
20180825-210735_192_live,13,3,persuadee,How do I sign up?,,ask-donation-procedure
20180825-210735_192_live,14,4,persuader,You just tell me how much do you like to donate to the charity now?,donation-information,
20180825-210735_192_live,15,4,persuader,Then I'll go to the website and set everything up.,other,
20180825-210735_192_live,16,4,persuader,I'll have the research team collect the donate and send it to Save the Children.,donation-information,
20180825-210735_192_live,17,4,persuadee,I would like to donate $10 right now.,,provide-donation-amount
20180825-210735_192_live,18,5,persuader,The children are going to really appreciate this!,thank,
20180825-210735_192_live,19,5,persuadee,I'm glad and happy to help!,,you-are-welcome
20180825-210735_192_live,20,6,persuader,I'm going to tell you some information while i get the paper work ready about the charity if that's okay with you,other,
20180825-210735_192_live,21,6,persuadee,"Sounds good, please feel free to share!",,other
20180825-210735_192_live,22,7,persuader,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",credibility-appeal,
20180825-210735_192_live,23,7,persuadee,"That's awesome, what other countries does it support besides Syria?",,ask-org-info
20180825-210735_192_live,24,8,persuader,This charity also support children in the United States as well as Rohingya.,credibility-appeal,
20180825-210735_192_live,25,8,persuader,I have some of the paper work together ho much did you want to donate right now again?,confirm-donation,
20180825-210735_192_live,26,8,persuadee,I am good with donating $10 right now.,,confirm-donation
20180825-210735_192_live,27,9,persuader,Okay got it!,other,
20180825-210735_192_live,28,9,persuadee,Is there any follow up information you will be able to share once the donation is complete?,,other
20180825-210735_192_live,29,9,persuadee,Like a newsletter?,,other
20180826-011431_343_live,0,0,persuader,"Hello, have you ever made a charitable donation?",personal-related-inquiry,
20180826-011431_343_live,1,0,persuadee,Yes I have,,positive-to-inquiry
20180826-011431_343_live,2,1,persuader,Which charity have you donated to?,personal-related-inquiry,
20180826-011431_343_live,3,1,persuadee,Save the children,,positive-to-inquiry
20180826-011431_343_live,4,2,persuader,That is such a great organization isn't it?,other,
20180826-011431_343_live,5,2,persuader,"I love donating to their worthy cause, don't you?",self-modeling,
20180826-011431_343_live,6,2,persuadee,Yes. Save the children is a very nice organization,,positive-reaction-to-donation
20180826-011431_343_live,7,3,persuader,What is the most that you have donated to them?,personal-related-inquiry,
20180826-011431_343_live,8,3,persuadee,I donated 1000 dollars to them.,,positive-to-inquiry
20180826-011431_343_live,9,4,persuader,WOW!,praise-user,
20180826-011431_343_live,10,4,persuader,That's great!,praise-user,
20180826-011431_343_live,11,4,persuader,Was it a one time donation or continuous?,other,
20180826-011431_343_live,12,4,persuadee,I do it once a year,,other
20180826-011431_343_live,13,5,persuader,Great!,other,
20180826-011431_343_live,14,5,persuader,"So, what if i told you that you that i could help you donate an even smaller amount to Save the Children right now.",proposition-of-donation,
20180826-011431_343_live,15,5,persuader,Would you do it?,proposition-of-donation,
20180826-011431_343_live,16,5,persuadee,Sure I would,,agree-donation
20180826-011431_343_live,17,6,persuader,That's great!,acknowledgement,
20180826-011431_343_live,18,6,persuader,The great part is that it can be any amount that you would like to donate. Sound fair?,donation-information,
20180826-011431_343_live,19,6,persuadee,Yes.,,agree-donation
20180826-011431_343_live,20,6,persuadee,I would like to make a donation,,agree-donation
20180826-011431_343_live,21,7,persuader,That's great!,acknowledgement,
20180826-011431_343_live,22,7,persuader,How much would you like to donate today?,ask-donation-amount,
20180826-011431_343_live,23,7,persuadee,I would like to donate 5 dollars.,,provide-donation-amount
20180826-011431_343_live,24,8,persuader,That's a perfect amount!,acknowledgement,
20180826-011431_343_live,25,8,persuadee,Do you have the link to the site,,ask-org-info
20180826-011431_343_live,26,9,persuader,I sure do as a matter of fact it's  URL,credibility-appeal,
20180826-011431_343_live,27,9,persuader,On behalf of Save the children i would like to say thank you for your donation and have a great day!,thank,
20180826-011431_343_live,28,9,persuadee,Thank you. You too,,thank
20180826-013529_897_live,0,0,persuader,"Hey, do some good, give some money to kids.",proposition-of-donation,
20180826-013529_897_live,1,0,persuadee,Sure.I would be glad to. How much money do you think I should give?,,agree-donation
20180826-013529_897_live,2,1,persuader,"oh, could you afford maybe fifteen cents?",ask-donation-amount,
20180826-013529_897_live,3,1,persuadee,I can afford $5.00,,provide-donation-amount
20180826-013529_897_live,4,2,persuader,"that sounds pretty good, I would definitely accept that",thank,
20180826-013529_897_live,5,2,persuadee,How much would you donate?,,ask-donation-procedure
20180826-013529_897_live,6,3,persuader,"well, I'll match your 5.00, does that sound cool?",self-modeling,
20180826-013529_897_live,7,3,persuadee,"Yeah, that sounds great. I love donating to charity. I think it is important to help those less fortunate.",,positive-reaction-to-donation
20180826-013529_897_live,8,4,persuader,yes there are so many in terrible need,logical-appeal,
20180826-013529_897_live,9,4,persuadee,I donate a portion of my paychecks to feed the children. Do you have a favorite charity?,,personal-related-inquiry
20180826-013529_897_live,10,5,persuader,"yes I like to give to doctors without borders, they risk their lives to go where they are most needed",positive-to-inquiry,
20180826-013529_897_live,11,5,persuadee,"Oh wow, I would also be interested in donating to that.",,positive-reaction-to-donation
20180826-013529_897_live,12,6,persuader,there are so many wars and so many natural disasters,emotion-appeal,
20180826-013529_897_live,13,6,persuadee,It really breaks my heart. I wish I could help everyone in need.,,positive-reaction-to-donation
20180826-013529_897_live,14,7,persuader,it is so hard to make a choice,other,
20180826-013529_897_live,15,7,persuadee,"I feel bad about only giving $5, do you think we should give more?",,other
20180826-013529_897_live,16,8,persuader,"wish that we could, but like all working on MTurk we are poor ourselves",other,
20180826-013529_897_live,17,8,persuadee,Very true. $5 it is. At least we are giving something. Most people wouldn't.,,other
20180826-013529_897_live,18,9,persuader,"yes that is so true, so often it is just left to governments to do",other,
20180826-013529_897_live,19,9,persuadee,"If everyone would just give something, everyone could have food and a warm place to sleep.",,other
20180826-061846_932_live,0,0,persuader,Hi! How are you doing today?,greeting,
20180826-061846_932_live,1,0,persuadee,Good how are you?,,greeting
20180826-061846_932_live,2,1,persuader,I'm pretty good.,greeting,
20180826-061846_932_live,3,1,persuader,Have you ever heard of the Save the Children organization?,source-related-inquiry,
20180826-061846_932_live,4,1,persuadee,I have heard of that organization.,,positive-to-inquiry
20180826-061846_932_live,5,1,persuadee,I have seen a lot of commercials on TV for it.,,positive-to-inquiry
20180826-061846_932_live,6,2,persuader,I hear you.,acknowledgement,
20180826-061846_932_live,7,2,persuader,That is when I first heard of it as well.,acknowledgement,
20180826-061846_932_live,8,2,persuader,I love the fact that it is a non-government organization that promotes children's rights and helps to provide the support in those developing countries.,credibility-appeal,
20180826-061846_932_live,9,2,persuadee,Agreed.,,acknowledgement
20180826-061846_932_live,10,2,persuadee,Any organization who promotes rights for those who don't have the platform to speak up is a wonderful charity.,,positive-reaction-to-donation
20180826-061846_932_live,11,3,persuader,I guess now I am going to sound like the tv commercial but have you ever thought about donating to the organization?,proposition-of-donation,
20180826-061846_932_live,12,3,persuadee,I have thought about it in the past.,,positive-reaction-to-donation
20180826-061846_932_live,13,4,persuader,I understand that.,acknowledgement,
20180826-061846_932_live,14,4,persuader,With all the organizations out there it is hard to tell a good one and a bad one.,credibility-appeal,
20180826-061846_932_live,15,4,persuader,"This organization helps to children with their rights to health, education, and even safety.",credibility-appeal,
20180826-061846_932_live,16,4,persuadee,Yes it is hard to tell whose interests really lie in the movement they promote.,,ask-org-info
20180826-061846_932_live,17,4,persuadee,"I like to research organizations first to see if the money I give is really going to the cause, or if it is wasted by high overhead costs.",,ask-org-info
20180826-061846_932_live,18,5,persuader,Yeah I totally understand that.,acknowledgement,
20180826-061846_932_live,19,5,persuader,I know the commercials are heart wrenching...seeing all those children suffer and hurting.,emotion-appeal,
20180826-061846_932_live,20,5,persuader,It breaks my heart.,emotion-appeal,
20180826-061846_932_live,21,5,persuadee,Absolutely.,,acknowledgement
20180826-061846_932_live,22,5,persuadee,It makes you look at your own children (if you have any) and think if that was them how would I cope?,,positive-reaction-to-donation
20180826-061846_932_live,23,5,persuadee,It's the reason I go to work everyday.,,positive-reaction-to-donation
20180826-061846_932_live,24,5,persuadee,"To make sure that they have all that they need, and more than I ever had.",,positive-reaction-to-donation
20180826-061846_932_live,25,6,persuader,I completely understand that.,acknowledgement,
20180826-061846_932_live,26,6,persuader,I have a little girl and it only makes me want to do more and more for her.,emotion-appeal,
20180826-061846_932_live,27,6,persuader,Did you know that you can donate a little to the charity today?,proposition-of-donation,
20180826-061846_932_live,28,6,persuadee,I did not.,,other
20180826-061846_932_live,29,7,persuader,Oh gosh you totally can.,other,
20180826-061846_932_live,30,7,persuader,Whatever you are making for your task payment you can choose to send so much of that to the Save the Children organization.,donation-information,
20180826-061846_932_live,31,7,persuader,You can choose whatever amount that you want.,donation-information,
20180826-061846_932_live,32,7,persuadee,How do I do that?,,ask-donation-procedure
20180826-061846_932_live,33,7,persuadee,I would like to give 100% of the task payment.,,provide-donation-amount
20180826-061846_932_live,34,8,persuader,After we are done talking they should ask you if you would like to donate some and you can enter in whatever amount you want.,donation-information,
20180826-061846_932_live,35,8,persuader,The research team gathers all the donations and send it all to Save the Children.,donation-information,
