dialogue_id,turn,text,emotion
6868,3,How could he have such an ill intention ? I think your father can see that through .,0
6893,0,"You mustn't touch the wet paint , Bill .",0
6893,1,I'm sorry . I won't do it again .,0
6893,2,Try to be more careful in future . Look ! you've damaged the sign .,0
6893,3,Is this the sign ? What does it says ?,0
6893,4,It says No smoking here .,0
6901,0,Would you like to come out with me tonight ?,0
6901,1,"Sorry , I can ’ t .",0
6901,2,"Tomorrow night , then ?",0
6901,3,I ’ d like to . But I ’ m afraid I can ’ t .,0
6901,4,I ’ m wondering if you like to go to the theatre then .,0
6901,5,That ’ s sounds great .,0
6901,6,"Ok . How about give me a ring , then ?",0
6901,7,No . I ’ d better not .,0
6901,8,Why not ?,0
6901,9,Because I don ’ t think my husband would like it . Thank you for inviting me anyway .,4
6950,0,We ’ re going to the movies . Will you join us ?,0
6950,1,I ’ m very sorry I can ’ t .,0
6950,2,Why not ?,0
6950,3,I ’ m afraid I have some business to attend to .,0
6950,4,Then would you like to have lunch with us ?,0
6950,5,I ’ d love to but I have to help John with his math problems right now .,0
6950,6,Would you like me to give you a lift ?,0
6950,7,"No , thanks . His home is not far and I can walk there .",0
6950,8,Come on . It ’ s no trouble at all .,0
6950,9,"Ok , thank you .",4
6956,0,"Hello , Mary . Why are you standing here in the cold wind ?",0
6956,1,I ’ m waiting for a bus and going for a walk in the park .,0
6956,2,Going for a walk in such a cold weather ?,0
6956,3,I always like to go for a walk before a supper .,0
6956,4,I see .,0
6957,0,"Excuse me , sir . Could you spare a minute ?",0
6957,1,"Uh , yes .",0
6957,2,Do you go to work by train every day .,0
6957,3,Yes . I commute five days a week by train .,0
6957,4,And would you mind telling us what you think of the rail service ?,0
6957,5,It ’ s really very good .,0
6957,6,Why do you say that ?,0
6957,7,"Well , trains are frequent and come on time .",0
6957,8,Which train do you catch in the evening ?,0
6957,9,I usually take the five thirty home .,0
6957,10,And can you get a seat ?,0
6957,11,"No , I usually have to stand .",0
6957,12,Would you agree that the service is fast ?,0
6957,13,"Yes , it ’ s reasonably fast but it certainly isn ’ t cheap . Fares have gone up 25 present .",0
6982,0,Would you like to come by and play bridge ?,0
6982,1,"Well , let's see.Why don't we go dancing for a change ? We haven't done that for a long time .",0
6982,2,"Well , to tell the truth , I don't really feel like it tonight . I had a pretty hard day and I'm sort of tired .",0
6982,3,"Hmm.Well , in that case , we could go to the movies .",0
6982,4,"Oh , we always go to the movies.Can ' t we do something different ?",0
6982,5,"Well , do you have any suggestions ?",0
6982,6,Let's see.How do you feel about playing bridge ?,4
6982,7,"It's OK with me , but we don't have any beer and things .",4
6982,8,"Well , shall I call Janet and ask her and Tom to come over , and I'll go to the store and buy some stuff .",4
6982,9,OK .,4
6982,10,"Hello , Janet.It ' s me ... Oh , fine.Just fine.Say , Janet , I was wondering if you and Tom were doing anything tonight ... No ? Well.would you like to come by our place and play a few hands of bridge ?",4
6989,0,"Hello , this is Helen speaking .",0
6989,1,"Hello , Helen . This is John . How are you ?",0
6989,2,"Fine , thank you . And you ?",4
6989,3,"Fine , thanks . I ’ ll have a party next Sunday at home . I ’ m calling to ask whether you can come or not .",4
6989,4,"Oh , how wonderful . I ’ ll be glad to .",4
6989,5,"Okay , now you are a famous star .",4
6989,6,"Hum , don ’ t say that . Maybe you can do something useful for me .",0
6989,7,What ’ s wrong with you ?,6
6989,8,I ’ ll tell you at the party .,0
6989,9,Okay .,0
6992,0,"Mr . Green , I ’ d like to introduce you to Mr . Brown .",4
6992,1,"How do you do , Mr . Brown ? It ’ s a pleasure to get to know you .",4
6992,2,"My pleasure , Mr . Green . I look forward to an excellent relationship with your company .",4
6992,3,I propose a toast to the health of everyone here and to the success of our negotiation .,4
6992,4,"Okay , let ’ s make a toast .",4
7013,0,"Good morning , Miss Li .",0
7013,1,"Morning , Mike .",0
7013,2,I ’ m sorry that I was absent yesterday .,0
7013,3,I ’ Ve already got your certificate for sick-leave . How do you feel today ?,0
7013,4,I feel much better now .,0
7013,5,Have you received the reading material handed out yesterday ?,0
7013,6,I ’ Ve already got it . Thanks .,0
7013,7,I will explain it in detail in the next class . Could you preview it ?,0
7013,8,I will .,0
7030,0,Do you want a cigarette ?,0
7030,1,"No , thank you . I've given up , you know .",0
7030,2,You don't mind if I have one .,0
7030,3,"Well , all tight . But you know , smoking does do harm to your health .",0
7030,4,"Yes , you are right .",0
7030,5,Why don't you try and give it up ?,0
7030,6,"I've tried to give up smoking several times , but it's no use .",0
7045,0,I want to meet you . Are you free this evening ?,0
7045,1,"Well , actually , I'm not free today . Do you have anything urgent ?",0
7045,2,"No , I just want to meet you .",0
7045,3,How about tomorrow instead .,0
7045,4,"Hmm , that's all right . Shall we meet at the bar near the beach ?",0
7045,5,All right . See you then .,0
7050,0,What's the bonus like at your company ?,0
7050,1,"Well , it's OK , I suppose . We get about the equivalent of six months ' salary .",0
7050,2,Six months ' salary ? Are you serious ? That's incredible !,6
7050,3,Maybe . But you'd be amazed at how little's left after the credit companies have deducted their share from my account .,0
7050,4,"Hey , I know what that's like . I bought a BMW on my Visa card . Now the payments really hurt .",0
7050,5,"Well , you're lucky that you're still able to make your payments . I missed a credit payment last month . Now my bank account's overdrawn , and the company is threatening to take back my purchases .",0
7050,6,What did you buy ?,0
7050,7,A new home health monitor .,0
7050,8,"Health Monitor ? I read an article about that racket.They ' re overpriced to begin with ! Listen , if I were you , I'd let them take back their monitor and spend my money on something more practical .",6
7050,9,You're kidding !,6
7050,10,No joke !,0
7050,11,That's something else ! Maybe I'll return it to them .,0
7096,0,"Hey , look at the offer I got in my e-mail . It says that I can get rich quickly while working at home !",0
7096,1,Do you also believe in Santa Claus and the Tooth Fairy ?,0
7096,2,What do you mean ?,0
7096,3,"I mean that you're gullible . You shouldn't believe everything you read , especially on the Internet .",0
7096,4,But it seems like a good idea . All I have to do is first send some money to the person who sent me the letter . After that he'll tell me how to earn much more money .,0
7096,5,Sounds like a pyramid scheme . Have you heard of those before ?,0
7096,6,Pyramid scheme ? What is that ?,0
7096,7,"It's a scam 7 that's based on a hierarchy , like a pyramid . The person at the top asks the people below him for money , and then tells them to go and ask other people for money while sending some of it back to him .",0
7096,8,Sounds good to me . The guy at the top gets money and so do the people below him .,4
7096,9,"Not exactly . The scam keeps on going , with the people at the bottom paying more and more money until they reach the very bottom .",0
7096,10,What happens then ?,0
7096,11,"Nothing . The people at the bottom give their money to the people above them , and they get nothing . They end up losing . That's why it's a scam .",0
7096,12,"I see . I guess I should be more careful about what I read , especially on the Internet where you have no idea who anybody is .",0
7098,0,Who ’ s that ?,0
7098,1,It ’ me . Susan Taylor,0
7098,2,"Oh , please come in . nice to see you .",0
7098,3,"On , what ’ re you doing ? You look as busy as a bee .",0
7098,4,"Yeah , I ’ m trying to decorate my house .",0
7098,5,"Really , that ’ s cool . Let me see what you ’ Ve done .",0
7098,6,But actually it ’ s not done yet . I ’ m going to get a special pendent lamp .,0
7098,7,"That ’ s all right . Let me see , oh , that lace looks so unique , and it ’ s so creative to make a picture display here . How did you get that idea ?",0
7098,8,It ’ s just a simple decorating . I just want to add my personality to my living space .,0
7104,0,So do you believe in palmistry ?,0
7104,1,Palmistry ? What is that ?,0
7104,2,It's when someone takes a look at another person's palm to tell the future .,0
7104,3,"Oh , you mean palm reading . I've seen that before , but I don't believe in it .",0
7104,4,Are you sure ? I've read a lot about palmistry and I've been able to tell a lot of accurate things about a person from his palm . Do you want me to take a look at your hand ?,0
7104,5,"Really ? You've read books about it ? Ok , then . But only if you want to .",0
7104,6,"Ok , let's see , well , you've got a long life line , which is good , and the love line is strong ...",0
7104,7,What else do you see ? Will I be successful ? Will I make a lot of money ?,0
7104,8,"Hmm , hard to say , wait , yes , it looks like you will do well in business , and your ambition will help you a lot , but ...",0
7104,9,What ? What is it ? What's the matter ?,0
7104,10,You seem to have a large gullibility line . You believe everything that you're told .,0
7124,0,"I ’ m so excited , mother . Oh , a new baby !",4
7124,1,My first grandchild .,4
7124,2,"And my first nephew . He looks a lot like you , mum . He does .",4
7124,3,"Do you think so ? Well , I guess . He does look a lot like me . Oh , he ’ s got Richard ’ s eyes though .",4
7124,4,"Yes , he does have Richard ’ s eyes . The baby even looks like you than Richard does .",4
7124,5,"Well , children usually resemble their parents .",4
7124,6,It ’ s true . Michelle is a lot like Henry in so many ways . And she is shy with new people just like he is .,4
7124,7,You often like comparing children with their parents .,4
7124,8,You ’ re right .,4
7139,0,Who ’ s this ? your girl-friend ?,0
7139,1,"No , it ’ s my sister .",0
7139,2,How old is she ?,0
7139,3,She ’ s 18 .,0
7139,4,She is tall ?,0
7139,5,"Yes , she is .",0
7139,6,"And she is thin , isn ’ t she ?",0
7139,7,"Well , just a little thin .",0
7140,0,I ’ Ve got a new boss .,0
7140,1,"Oh , what ’ s he like ?",0
7140,2,"Well , he ’ s got dark hair and brown eyes .",0
7140,3,Yes .,0
7140,4,And a white sports car .,0
7140,5,"Um , that ’ s good .",4
7140,6,"Yes , but he ’ s got a wife and 3 children as well .",0
7150,0,How many languages can you speak ?,0
7150,1,I can speak French and German .,0
7150,2,How well can you speak them ?,0
7150,3,"I can speak German quite well , but I can't speak French very well .",0
7150,4,Can you help me to translate these sentences into German now ?,0
7150,5,"No , but I'll be able to tomorrow .",0
7158,0,How do you get paid ? If you don't mind my asking .,0
7158,1,"Not cash . But if our launch goes well , my stock options will pay off , big time .",0
7158,2,"And in the meantime , how do you pay the rent ?",0
7158,3,I don't have to worry about rent . I live right here .,0
7158,4,What ? In your cubicle ?,0
7158,5,Right here . Me and my PC . Home sweet home .,0
7168,0,"OK , Ann , you spent quite a bit of time in Australia recently so why don't you talk about that ?",0
7168,1,"I really liked living in Australia . I was an international student and I studied education at the university of Sydney . And living in Sydney was fantasticbecuase I could go to the beach anytime I wanted and there was a great nightlife in Sydney . There are lots of great clubs . And people were very , very friendly and easy-going and I met a lot of international people in living Sydney .",0
7168,2,Mm-hm . How long were you there ?,0
7168,3,I was there for almost a year .,0
7168,4,"Oh , OK .",0
7168,5,"And I travelled a little bit in Australia . I went up the east coast . Up to Frasier Island . Which is a world heritage site . And I saw dingo running along the beach and sharks in the water . We climbed cliffs and went through a rain forest and went camping and then we went up to the ... , which is a but north . And the further north you go in Australia , the hotter it gets . So we were able to go swimming in the ocean and I went diving for the first time but it was a little bit risky cause I didn't have a diving license , so I went on an introductory dive and I saw a giant clam that had a really purple spongy inside that I was able to touch and then the clam closed up really quickly .",0
7168,6,"So , did you , did you lose your finger ?",0
7168,7,Almost .,0
7168,8,"Almost . Ah , you're lucky . Um , it's funny , you go in the water and you worry about sharks , but not clams .",0
7168,9,Exactly .,0
7168,10,Will you be going back to Australia soon ?,0
7168,11,I'd like to go and live there for at least another year . Probably I'll go back to Sydney or maybe I'll go down to Melbourne because it's a really interesting cultural city . They have lot of museums and parks .,0
7189,0,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance .",0
7189,1,"Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross .",0
7189,2,That's really a good thing . Let's do our part .,4
7189,3,Good idea .,4
7189,4,Who will sing in the show ?,0
7189,5,"A lot of stars , including Andy , Justin , Mendy ...",0
7189,6,Mendy ? Are you sure ? I love her songs !,4
7189,7,Me too . She is so young and talented . She is not only a singer but also a great composer herself .,4
7189,8,"Yeah . Though she was so popular , I heard she managed to maintain a low profile .",4
7189,9,She is a real star . Not a onetime thing .,4
7189,10,But I also heard some people didn't like her music . I don't understand why . She is so amazing !,4
7189,11,"Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things .",4
7189,12,"You are right . Anyway , things will be different as the days go on . She can get it . I have faith in her .",4
7189,13,Sure . That makes a good fan . Do you know what songs she is gonna sing tonight ?,4
7189,14,Here is the programme . Check it out yourself !,4
7189,15,OK .,4
7194,0,How many cleaning ladies does your company hire ?,0
7194,1,We have two cleaning ladies . But both of them have received little education .,0
7194,2,Most cleaning ladies are illiterate . But some of them do a very nice job .,0
7194,3,But I actually dislike another lady . She is more capable and seems to have ideas of her own . But the trouble is she Isa backseat driver with some of us . She would tell you what to do and where to put things .,0
7220,0,"Happy Birthday ! This is for you , Kate !",4
7220,1,Thanks.Miss Zhang .,4
7220,2,You know in China we usually don't open presents until the guests leave .,0
7220,3,"Really ? I've already opened this one.Say , this is sweet , and it's just what I need to go with my new suit.Thank you ever so much .",6
7224,0,"Hi , Bob ! How are you doing ?",0
7224,1,Fine ! How are you ?,4
7224,2,"I'm fine too , thank you .",4
7224,3,I've come to tell you I'm going to the concert this evening.Will you come with me ? I've two complimentary tickets .,4
7224,4,With the greatest pleasure.Where is the concert this evening ?,4
7224,5,It will be held at the Music Hall .,0
7224,6,What's on the program ?,0
7224,7,"It's a piano recital . I'm fond of piano , you know .",0
7226,0,"How do you usually spend your leisure time ? I mean , do you have any special interests out of your job ?",0
7226,1,"Of course . You see , almost everyone has some kind of hobby",0
7226,2,"Yeah , you ’ re quite right and what ’ s your hobby ?",0
7226,3,I like taking photos out of door .,0
7226,4,"Oh , photography , It ’ s really a good hobby .",4
7226,5,"Yes , I usually develop and print all my own photos .",4
7226,6,You yourself have a photo studio ?,0
7226,7,"Yes , simple as it is . t does work .",0
7227,0,I heard that you went to the concert the day before ? How did you like it ?,0
7227,1,It was terrific.The concert was really a hit.The symphony orchestra was so good that I was completely absorbed in their performance .,4
7227,2,Who was the conductor ?,0
7227,3,"Oh , speaking of the conductor , he is indeed a genius.He did a perfect job.His name is Menuhin , a descendent of Russian American immigrants .",4
7227,4,"Oh , I learned that he is also a legendary violinist .",4
7227,5,Absolutely right.He gave a performance of Felix Mendelssohn's violin concerto.That caused a sensation.The audience were stunned by his pure tone .,4
7227,6,Obviously you did enjoy the concert .,4
7227,7,"Yes , I did .",4
7255,0,Do you think you'll get the project ?,0
7255,1,It's a chance in a million . I hear John is interested in it .,0
7255,2,"I see.After all , he's boss's son .",0
7255,3,"But anyway , I'll have a try .",0
7257,0,He has a girlfriend already .,0
7257,1,You are kidding ! He just broke up with Ann .,6
7257,2,Her new girlfriend is a far cry from Ann . She is like a breath of fresh air .,0
7257,3,I hope I will meet her soon .,0
7261,0,Doesn't she have any friends ?,0
7261,1,"If she has , they must be fair-weather friends .",0
7261,2,Such friends are even worse than enemies .,0
7261,3,She'd better keep away from them .,0
7266,0,We are going to the concert this evening . Will you join us .,0
7266,1,I'm very sorry I can't .,0
7266,2,Why not ?,0
7266,3,I've been snowed under with since my bosses away on business .,0
7310,0,It's said that the government will clamp down on the new policy .,0
7310,1,Are you sure of that ?,0
7310,2,I am not certain about that .,0
7310,3,They may have some difficulty in doing it .,0
7329,0,Your tree looks beautiful . Do you decorate it this way every year ?,4
7329,1,"Yes , it's a family tradition dating back to my childhood . We use the same lights and ornaments , but of course we have a new tree each year.The children made some of these decorations . Here , you can hang this on one of those high branches .",0
7329,2,"Well , everything seems to be just about ready . Now all we need is snow.Do you exchange the presents in the morning ?",0
7329,3,"Oh , yes . The kids are too excited to wait . After we clean up the mess all the empty boxes and the wrapping paper we have a big breakfast . Then the kids have the whole day to play with their new toys .",0
7329,4,"And we'll have a great turkey dinner at around four o'clock . My brother and his family will be joining us . I look forward to meeting them . Well , it's late , so I'll say good night . I'll see you early tomorrow , so I can share your Christmas morning.Good night !",4
7336,0,Which school is your children in ?,0
7336,1,She is now in a private school .,0
7336,2,"Oh , it costs too much . It's more expensive than the public school .",0
7336,3,It's idea of my husband . He is always banging the drum for better schools .,0
7336,4,But the private school amount to better schools .,0
7343,0,"Why are you cut up recently , Nancy ?",0
7343,1,I ’ Ve just parted with my boyfriend .,5
7343,2,"Oh , cheer up . A boyfriend is not everything .",0
7343,3,But I cannot forget him .,5
7344,0,Where is Tom ?,0
7344,1,He is in the bedroom and fallen asleep .,0
7344,2,What ? It ’ s only 9 p . m . Now . Why today he went to bed so early ?,0
7344,3,He ran four miles and came back dead beat .,0
7344,4,"Oh , I see .",0
7361,0,"There are advertisements everywhere here in hong kong . The city is so bright at night , with all the neon signs .",0
7361,1,I like it . It makes the city feel alive . I like all the different colors and I like the billboards with eye-catching pictures and slogans .,0
7361,2,I think that there are too many of them . I think that companies spend far too much money on advertising . They should have lower prices instead . Then they would see more .,0
7361,3,"I see your point , but if companies didn ’ t spend money on advertising , no one would hear about their products . I agree that some form of advertising can be annoying . I don ’ t like it when people try to give you leaflets with information about products you have no intention of buying .",0
7361,4,I really hate receiving spam . I also dislike having to listen to advertisements and jingles when they are broadcast in stores or on the subway .,0
7361,5,"Yes , that annoys me too . With billboards , you can look away , but with broadcasts , you can ’ t avoid them . I like the way that advertising agencies use comedy in their campaign .",0
7361,6,"I like that too . I don ’ t like the way that advertising campaign often tell you if you don ’ t buy a certain product , you ’ re not cool or modern or efficient or something .",0
7361,7,That kind of advertising seems to be very common with brand name products . They are always trying to maintain brand loyalty .,0
7377,0,which countries have you been to ?,0
7377,1,"I ’ Ve been to most of the countries in Europe , several countries in asia , china , Japan , korea , and Thailand , and to the united states and Canada .",0
7377,2,I thought you had been to Australia too .,0
7377,3,"no , but I ’ m planning on visiting Australia and New Zealand soon . I ’ Ve heard that they are beautiful countries . Which is the most beautiful country you ’ Ve been to ?",0
7377,4,"I think I'd say Norway . It has many pictures as fjords , waterfalls , and mountains .",0
7377,5,isn ’ t it really cold there ?,0
7377,6,"well , the north of Norway is almost always cold , but further south it can be fairly warm in summer . It ’ s a wet country , so there ’ s snow almost everywhere in winter .",0
7377,7,"I ’ Ve been to other Scandinavian countries , but not to Norway . Perhaps I should go and do some winter sports there .",0
7380,0,What ’ s the difference between football and rugby ?,0
7380,1,"Those tow games are quite different . First , there ’ s the size of the teams . In football , a team has 11 players . In rugby there are 15 players on each team . The biggest difference is that in football , only the goalkeeper can use his hands . In rugby , the ball is usually carried forward by players , though kicking is permitted .",0
7380,2,"In rugby , players pass the ball by throwing it to team mates , don ’ t they ?",0
7380,3,"That ’ s right . However , players can only pass the ball backwards . They cannot pass the ball forwards to their team mates . That ’ s a foul .",0
7380,4,"I know how goals are scored in football , but how about in rugby ?",0
7380,5,"If a team carries the ball over the goal line , they score points . A team can also score points by kicking the ball between two tall posts at each end of the pitch .",0
7380,6,"There ’ s a lot more physical contact in rugby , isn ’ t there ?",0
7380,7,"Yes . Players usually need to bring a player down to stop him from moving forward with the ball . This is called ” tackling ” , as in football .",0
7380,8,"The ball is a different shape in rugby , isn ’ t it ?",0
7380,9,Yes . It ’ s not perfectly round like a football . A rugby ball is oval in shape . There ’ s a match on TV this afternoon . Why don ’ t you watch it with me ? I ’ ll try to explain the rules and tactics while we ’ re watching .,0
7380,10,Ok .,0
7395,0,What do you think are the main causes of war today ?,0
7395,1,"I ’ d say the main reason is poverty . Countries and their people get frustrated because they have so little . If their neighbors have some resources , they try to steal them by military force .",0
7395,2,It seems that a lot of wars nowadays are really civil wars . People from different ethnic groups in the same country sometimes fight for power in that country .,0
7395,3,Several of those civil wars have been going on for years and years . It seems they will never end .,0
7395,4,How do you think they could be ended ?,0
7395,5,I don ’ t think that there is any easy way . The united nations could send peacekeepers into the country . At least then the warring parties could be forced to negotiate . The thing is to find the real problem form the war and solve that .,0
7395,6,"So , if the cause is poverty , there should be a program to make the country richer . If the problem is resources , share them .",0
7395,7,"It sounds easy when you say it like that . In reality , it ’ s harder to make peace between countries .",0
7395,8,Yes . It is . One way to stop countries fighting is to cut off their financial support . Wars are very expensive .,0
7395,9,The problem is that many poor people might suffer .,0
7431,0,"Hey , Ray , what are you doing right now ?",0
7431,1,Not much . Joann . Do you want to hang out ?,0
7431,2,"Yes , I do . I ’ m at home myself right now with nothing much to do .",0
7431,3,"Me , too . What would you like to do ?",0
7431,4,"Well , we could go to a movie . Have you see Shrek 2 ?",0
7431,5,"I have , actually . How about the movie , Million Dollar Baby with Clint Eastwood ?",0
7431,6,"Hmm ... I ’ Ve seen that , too . We could go for a walk in the park .",0
7431,7,"We could , but it looks like it ’ s going to rain soon .",0
7431,8,I guess that ’ s out . Why don ’ t we go shopping ?,0
7431,9,I ’ d really rather not . I ’ ll be too tempted to buy something that I can ’ t afford !,0
7431,10,"Ok . I guess we ’ d be not do that , either , then . What do you want to do ?",0
7431,11,I don ’ t know . Do you want to go bowling at the new bowling alley on 1st street ?,0
7431,12,"I would like to , but I injured my wrist last weekend .",0
7431,13,Let ’ s see . Do you want to go to a bar and sing some karaoke ?,0
7431,14,"That sounds interesting , but I can ’ t drink alcohol with the medicine I ’ m taking .",0
7431,15,"Doesn ’ t sound like that ’ s be fun , then . Do you want to come here ?",0
7431,16,I don ’ t have a car .,0
7431,17,"Goodness , we ’ re not having much luck here , are we ?",0
7431,18,No . do you have a car ?,0
7431,19,"No , but I could take the bus .",0
7431,20,"Oh , good . Why don ’ t you take the bus to mine and we could play Mah Tiang ?",4
7431,21,That sounds great ! Have you eaten ?,4
7431,22,Not yet . I ’ ll cook dinner and have it ready by the time you get here .,0
7431,23,Perfect . Are you prepared to give me all your money ?,4
7431,24,"Huh ? We are going to play for money , aren ’ t we ?",0
7431,25,"Oh , right . I suppose so . As long as you promise to lose !",0
7431,26,"Hey ... as long as I ’ m not alone on a Saturday night , I don ’ t really care what I do !",4
7431,27,See you soon .,4
7431,28,Bye !,4
7434,0,I see Mike farmer has make it into the Olympic team . He beat the national record by 0.1 of a second .,0
7434,1,That ’ s great . He ’ s the best runner I ’ Ve seen this season . I ’ m sure he ’ ll win a medal at the Olympics .,0
7434,2,I think you ’ re right . I think we have a very good athletics team . They should do well in the Olympics . How many medals do you think we ’ ll win ?,0
7434,3,"I really don ’ t know . I don ’ t think we ’ ll win many gold medals , but I think we should win several silver and bronze ones .",0
7434,4,What do you think our chance are in other events .,0
7434,5,"In the last Olympics , we did very well in swimming , cycling and ball sports . I think we ’ ll do well in those same events .",0
7434,6,We might get a gold medal in the sailing too . Our team put in a lot of practice .,0
7434,7,I think we can expect to get between 30 to 40 medals in total .,0
7434,8,You are very optimistic !,0
7440,0,"Are you feeling better today , Bill ?",0
7440,1,"Well , it's hard to say . I cough a lot in the evening .",0
7440,2,You'd better give up smoking . It's bad for your health .,0
7440,3,"You're right , but you know , it's hard to give up an old habit .",0
7440,4,But you should make up your mind first .,0
7440,5,"You know , I often have to work till late at night . I need something to keep me awake .",0
7440,6,Why don't you go to bed and get up early ? You'll have the same time for work .,0
7440,7,Thank you for your advice ! I'll try it .,4
7464,0,My goodness ! You ’ re kidding !,6
7464,1,No . I ’ m serious . I ’ m going to quit my job .,0
7464,2,"That ’ s amazing ! You got a good pay here , didn ’ t you ?",6
7464,3,It ’ s true . But I can ’ t show my abilities .,0
7464,4,Come on ! Don ’ t be silly !,0
7464,5,Your present job is something better . Why do you change ?,0
7464,6,Well . How do you know ?,0
7467,0,I'm going to try sky diving this weekend .,4
7467,1,I wouldn't do it if I were you .,0
7467,2,It's sounds like fun .,4
7467,3,"It's very dangerous , you know .",0
7467,4,I want to try something exciting .,4
7467,5,"It's an easy way to get hurt , let me tell you .",0
7467,6,I'll tell you all about it next Monday .,4
7467,7,"Well , take care of yourself , and don't say I didn't warn you .",0
7468,0,Watch out ! You're too close to the fire place .,0
7468,1,"Don't worry , but my clothes are made of leathers .",0
7468,2,Really ? That's wonderful !,6
7468,3,Thank you for your warning .,4
7468,4,Not at all .,0
7468,5,Be careful of yourself .,0
7475,0,Guess who I saw yesterday ?,0
7475,1,Who ?,0
7475,2,My cousin Monk . Have you seen her lately ?,0
7475,3,Not for a couple of years . What happened to her ?,0
7475,4,Nothing exactly . She's grown into a very attractive young lady .,0
7475,5,"Oh , she is .",0
7475,6,"You know , her long lovely blond hair and beautiful blue eyes really make her stand out from others .",0
7475,7,Not surprising . I bet she's very tall and slim .,0
7475,8,Yean . Around five feet five inches tall .,0
7478,0,"Hi Jane , you look great .",0
7478,1,You too . Have you lost some weight ?,0
7478,2,"Yes , I took off 4 kilos . I am glad you notice it .",0
7478,3,Not some crazy diet fat I hope .,0
7478,4,"No no , I just changed my eating habits . I eat a balance meal . and I eat less than before .",0
7478,5,"Good for you , keep it up .",4
7481,0,"Hello , Kith , can you and Alice come around this evening ? We prefer your coming .",4
7481,1,I think we would be able to make it . What time shall we come ?,4
7481,2,About 7 o'clock .,0
7481,3,Shall we bring any thing ? Some wine ?,0
7481,4,"No , not really . Just bring yourselves . We would like to your presence .",4
7489,0,"Would you mind taking your feet off the table , Mike ?",0
7489,1,Not at all . But I've found satisfaction in it !,0
7489,2,Do you put your feet on your own table ?,0
7489,3,"No , I never do that .",0
7489,4,Why not ?,0
7489,5,"I don't want to mark my table , of course .",0
7489,6,"Well , will you please put them down ?",0
7489,7,I'm sorry . I thought you wouldn't come back so early .,0
7489,8,I forgot something on the table .,0
7489,9,"Oh , you've got a good memory .",0
7521,0,What do you think of this one ?,0
7521,1,"Eh , so so .",0
7521,2,And this one ? Too flashy ?,0
7521,3,"Nah , not too flashy .",0
7521,4,Hug ! And this sweater from my aunt ? Isn ’ t it hideous ?,0
7521,5,I guess .,0
7521,6,Are you even listening ? I ’ m trying to have a conversation with you .,0
7521,7,"And I ’ m trying to watch the game , but you ’ re yapping on about your new clothes !",1
7521,8,Well I have to decide which gifts to keep and which to exchange for better ones when I go to the Boxing Day sales this afternoon !,1
7521,9,Well could you do me the favor of making this quick ? It ’ s the third quarter and you ’ Ve been blabbering on since the first !,1
7521,10,"Oh , your precious game . You watch the same game every year , and each year your beloved hometown team loses by at least three goals !",1
7521,11,"Oh no you didn ’ t . You didn ’ t just insult the Sals-bury Seals , did you ? Why don ’ t you just . just go and return all of those stupid clothes and not come back until the sales are over ?",1
7521,12,I might just ! Enjoy your stupid game !,1
7531,0,What are you two doing in here ?,0
7531,1,"We heard you weren't feeling well , so we came to check on you .",0
7531,2,"I was sitting there giving out nametags and all of a sudden , there she was .",0
7531,3,"Who , Femi ? Yeah , Yi-jun saw her inside .",0
7531,4,All these memories of prom night came back to me . I had to be alone . You remember that night ?,0
7531,5,I remember someone spiked my punch . You sat with me in the girl's bathroom ...,0
7535,0,"Hey , guys !",0
7535,1,Hi ! Nicole !,0
7535,2,How's business ?,0
7535,3,Great . We can't keep up with the demand .,4
7535,4,Wow ! I'm impressed !,6
7535,5,How about you ?,0
7535,6,I quit my job as a food critic .,0
7535,7,Then let me take you out to dinner to celebrate .,4
7540,0,I'd love that . I'm so glad I quit . It's time for a change .,0
7540,1,Does that mean you're going to take my advice ?,0
7540,2,Yes . I'm looking for a position as a chef .,0
7540,3,I might be able to help ...,0
7540,4,I'm sure you have great connections .,0
7540,5,We'd like to open another restaurant ... with you as the head chef and manager ...,0
7540,6,Really ? You have that much faith in me ? And Giovanni agreed to it ? Does he know who I am ?,0
7540,7,Yes . But you know him . He's just worried that you're not Italian ...,0
7540,8,"He's prejudiced , isn't he ?",0
7540,9,No . He's afraid that no one will cook as good as his mother did .,0
7540,10,Ah ! I know a way to convince him that Americans can make good Italian food !,0
7540,11,How's that ?,0
7540,12,You'll see next week . I'll come by one day at lunchtime .,0
7548,0,I think I need a new notebook ...,0
7548,1,"Why ? Is there some new , cool computer out on the market ?",0
7548,2,You bet there is . Feast your eyes on this puppy !,0
7548,3,That's a notebook ?,6
7548,4,Believe it !,4
7548,5,"It looks more like a toy , or a cool briefcase !",4
7556,0,Look ! There's even a built-in handle to carry it with .,0
7556,1,But it's so thin . There's no way that it comes with a CD-ROM .,0
7556,2,"Oh , yes , it does . Look , here it says that the CD-ROM is built-in !",0
7556,3,What other features are listed ?,0
7556,4,It says that it comes in teal and tangerine .,0
7556,5,Totally cool colors !,0
7556,6,And it says that it sleeps .,0
7560,0,Are you sure it was him ?,0
7560,1,I used to date him . Of course it was him .,0
7560,2,You're a nurse at New York General Hospital ?,0
